SUBSYSTEM;SIZE;OPEN_IND;X_OFFSET_FROM_PROP_LINE_M;X_OFFSET_DIRECTION;Y_OFFSET_FROM_PROP_LINE_M;Y_OFFSET_DIRECTION;Geom;Geo Local Area;geo_point_2d
Distribution;SMALL;OPEN;5.8;W;0.3;S;"{""coordinates"": [-123.1054911139404, 49.23560071204548], ""type"": ""Point""}";Riley Park;49.23560071204548, -123.1054911139404
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""coordinates"": [-123.10552759945853, 49.23469170866144], ""type"": ""Point""}";Riley Park;49.23469170866144, -123.10552759945853
Distribution;SMALL;OPEN;6.1;W;0.0;S;"{""coordinates"": [-123.10553889034541, 49.23451089379506], ""type"": ""Point""}";Riley Park;49.23451089379506, -123.10553889034541
Distribution;SMALL;OPEN;0.3;W;7.3;S;"{""coordinates"": [-123.10573076726817, 49.234629005897325], ""type"": ""Point""}";Riley Park;49.234629005897325, -123.10573076726817
Distribution;SMALL;OPEN;0.6;W;7.0;S;"{""coordinates"": [-123.10545877872914, 49.23462700569819], ""type"": ""Point""}";Riley Park;49.23462700569819, -123.10545877872914
Distribution;SMALL;OPEN;4.0;E;0.0;N;"{""coordinates"": [-123.1164460037709, 49.23368959133923], ""type"": ""Point""}";South Cambie;49.23368959133923, -123.1164460037709
Distribution;SMALL;OPEN;0.0;W;5.8;S;"{""coordinates"": [-123.11650220406563, 49.23363915226221], ""type"": ""Point""}";South Cambie;49.23363915226221, -123.11650220406563
Distribution;SMALL;OPEN;5.5;E;0.0;S;"{""coordinates"": [-123.1164790073072, 49.23341879194267], ""type"": ""Point""}";Oakridge;49.23341879194267, -123.1164790073072
Distribution;SMALL;OPEN;0.0;E;5.8;S;"{""coordinates"": [-123.11590883962133, 49.232565949668576], ""type"": ""Point""}";Oakridge;49.232565949668576, -123.11590883962133
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""coordinates"": [-123.11341465839513, 49.232519338179465], ""type"": ""Point""}";Oakridge;49.232519338179465, -123.11341465839513
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""coordinates"": [-123.11329347849988, 49.235383986310076], ""type"": ""Point""}";Riley Park;49.235383986310076, -123.11329347849988
Distribution;SMALL;OPEN;5.8;W;0.0;S;"{""coordinates"": [-123.11330211964183, 49.235204117799825], ""type"": ""Point""}";Riley Park;49.235204117799825, -123.11330211964183
Distribution;SMALL;OPEN;5.8;W;0.0;S;"{""coordinates"": [-123.11190050869301, 49.23556447540792], ""type"": ""Point""}";Riley Park;49.23556447540792, -123.11190050869301
Distribution;SMALL;OPEN;0.0;W;5.8;N;"{""coordinates"": [-123.11209832054169, 49.235565075212264], ""type"": ""Point""}";Riley Park;49.235565075212264, -123.11209832054169
Distribution;SMALL;OPEN;5.2;E;0.0;S;"{""coordinates"": [-123.11938570238928, 49.23541767301361], ""type"": ""Point""}";South Cambie;49.23541767301361, -123.11938570238928
Distribution;SMALL;OPEN;0.0;E;5.2;N;"{""coordinates"": [-123.11918044670762, 49.23545746405224], ""type"": ""Point""}";South Cambie;49.23545746405224, -123.11918044670762
Distribution;SMALL;OPEN;0.0;W;7.7;S;"{""coordinates"": [-123.11799742744097, 49.23369062571598], ""type"": ""Point""}";South Cambie;49.23369062571598, -123.11799742744097
Distribution;SMALL;OPEN;0.0;E;5.8;S;"{""coordinates"": [-123.11772131835612, 49.23368103961812], ""type"": ""Point""}";South Cambie;49.23368103961812, -123.11772131835612
Distribution;SMALL;OPEN;2.1;W;1.8;S;"{""coordinates"": [-123.11621372276959, 49.22597750583289], ""type"": ""Point""}";Oakridge;49.22597750583289, -123.11621372276959
Distribution;SMALL;OPEN;1.8;W;4.9;S;"{""coordinates"": [-123.11476716137908, 49.22698778895292], ""type"": ""Point""}";Oakridge;49.22698778895292, -123.11476716137908
Distribution;SMALL;OPEN;6.4;W;0.0;N;"{""coordinates"": [-123.114579083942, 49.22702441546746], ""type"": ""Point""}";Oakridge;49.22702441546746, -123.114579083942
Distribution;SMALL;OPEN;0.0;W;3.7;S;"{""coordinates"": [-123.11309569095393, 49.22606703607735], ""type"": ""Point""}";Oakridge;49.22606703607735, -123.11309569095393
Distribution;SMALL;OPEN;0.0;E;4.0;S;"{""coordinates"": [-123.112818945098, 49.22605427255051], ""type"": ""Point""}";Oakridge;49.22605427255051, -123.112818945098
Distribution;SMALL;OPEN;0.0;W;4.9;S;"{""coordinates"": [-123.11311552109981, 49.22692650517451], ""type"": ""Point""}";Oakridge;49.22692650517451, -123.11311552109981
Distribution;SMALL;OPEN;4.0;E;194.2;S;"{""coordinates"": [-123.11812276918229, 49.228038048563], ""type"": ""Point""}";Oakridge;49.228038048563, -123.11812276918229
Distribution;SMALL;OPEN;5.8;W;0.0;N;"{""coordinates"": [-123.11297647603533, 49.229788879459505], ""type"": ""Point""}";Oakridge;49.229788879459505, -123.11297647603533
Distribution;SMALL;OPEN;0.0;W;5.8;N;"{""coordinates"": [-123.11318234769169, 49.229666072552874], ""type"": ""Point""}";Oakridge;49.229666072552874, -123.11318234769169
Distribution;SMALL;OPEN;0.0;E;5.8;N;"{""coordinates"": [-123.11290611348569, 49.22965762646106], ""type"": ""Point""}";Oakridge;49.22965762646106, -123.11290611348569
Distribution;SMALL;OPEN;5.8;W;0.0;S;"{""coordinates"": [-123.11293734435928, 49.22768587071617], ""type"": ""Point""}";Oakridge;49.22768587071617, -123.11293734435928
Distribution;SMALL;OPEN;0.0;E;6.4;S;"{""coordinates"": [-123.10385787689657, 49.219372237854664], ""type"": ""Point""}";Sunset;49.219372237854664, -123.10385787689657
Distribution;SMALL;OPEN;0.0;E;7.9;S;"{""coordinates"": [-123.10389246480321, 49.2185383536848], ""type"": ""Point""}";Sunset;49.2185383536848, -123.10389246480321
Distribution;SMALL;OPEN;0.0;E;5.2;S;"{""coordinates"": [-123.1017317017347, 49.218498071030076], ""type"": ""Point""}";Sunset;49.218498071030076, -123.1017317017347
Distribution;SMALL;OPEN;0.0;W;5.2;S;"{""coordinates"": [-123.11824473341088, 49.22530975906825], ""type"": ""Point""}";Oakridge;49.22530975906825, -123.11824473341088
Distribution;SMALL;OPEN;4.6;E;172.8;N;"{""coordinates"": [-123.1168509913444, 49.22339837857503], ""type"": ""Point""}";Oakridge;49.22339837857503, -123.1168509913444
Distribution;SMALL;OPEN;5.2;E;0.0;N;"{""coordinates"": [-123.11676696309769, 49.22530140346763], ""type"": ""Point""}";Oakridge;49.22530140346763, -123.11676696309769
Distribution;SMALL;OPEN;5.2;W;0.0;S;"{""coordinates"": [-123.11804526613068, 49.22516784685704], ""type"": ""Point""}";Oakridge;49.22516784685704, -123.11804526613068
Distribution;SMALL;OPEN;5.8;W;0.0;S;"{""coordinates"": [-123.10390820046487, 49.220109805108684], ""type"": ""Point""}";Sunset;49.220109805108684, -123.10390820046487
Distribution;SMALL;OPEN;5.2;W;0.0;N;"{""coordinates"": [-123.11817526745588, 49.221866009356205], ""type"": ""Point""}";Oakridge;49.221866009356205, -123.11817526745588
Distribution;SMALL;OPEN;1.2;W;6.1;S;"{""coordinates"": [-123.11709910832987, 49.21911232963021], ""type"": ""Point""}";Oakridge;49.21911232963021, -123.11709910832987
Distribution;SMALL;OPEN;2.7;W;0.0;N;"{""coordinates"": [-123.11648997233019, 49.21915927119389], ""type"": ""Point""}";Oakridge;49.21915927119389, -123.11648997233019
Distribution;SMALL;OPEN;5.8;W;0.0;S;"{""coordinates"": [-123.10608553891116, 49.220154997225464], ""type"": ""Point""}";Sunset;49.220154997225464, -123.10608553891116
Distribution;SMALL;OPEN;6.1;W;0.0;S;"{""coordinates"": [-123.10614431529774, 49.21845617649651], ""type"": ""Point""}";Sunset;49.21845617649651, -123.10614431529774
Distribution;SMALL;OPEN;0.0;E;7.0;S;"{""coordinates"": [-123.10611192807991, 49.21684289416815], ""type"": ""Point""}";Sunset;49.21684289416815, -123.10611192807991
Distribution;SMALL;OPEN;0.0;E;6.7;S;"{""coordinates"": [-123.10616883273887, 49.21594565266761], ""type"": ""Point""}";Sunset;49.21594565266761, -123.10616883273887
Distribution;SMALL;OPEN;0.5;E;5.3;S;"{""coordinates"": [-123.10627568759885, 49.21425340695409], ""type"": ""Point""}";Sunset;49.21425340695409, -123.10627568759885
Distribution;SMALL;OPEN;136.9;W;5.8;S;"{""coordinates"": [-123.10398267890504, 49.217697663869274], ""type"": ""Point""}";Sunset;49.217697663869274, -123.10398267890504
Distribution;SMALL;OPEN;0.0;W;6.7;S;"{""coordinates"": [-123.10213730623363, 49.216785003228225], ""type"": ""Point""}";Sunset;49.216785003228225, -123.10213730623363
Distribution;SMALL;OPEN;5.5;E;5.5;N;"{""coordinates"": [-123.10206644029067, 49.216713112629414], ""type"": ""Point""}";Sunset;49.216713112629414, -123.10206644029067
Distribution;SMALL;OPEN;0.0;E;6.7;S;"{""coordinates"": [-123.10181270884267, 49.215871378355764], ""type"": ""Point""}";Sunset;49.215871378355764, -123.10181270884267
Distribution;SMALL;OPEN;6.7;E;6.1;S;"{""coordinates"": [-123.10213913489443, 49.21440035263387], ""type"": ""Point""}";Sunset;49.21440035263387, -123.10213913489443
Distribution;SMALL;OPEN;5.2;W;107.6;N;"{""coordinates"": [-123.1153537833729, 49.21514402829015], ""type"": ""Point""}";Marpole;49.21514402829015, -123.1153537833729
Distribution;SMALL;OPEN;0.0;W;5.2;N;"{""coordinates"": [-123.11274103462695, 49.21684342372752], ""type"": ""Point""}";Marpole;49.21684342372752, -123.11274103462695
Distribution;SMALL;OPEN;18.0;W;0.0;S;"{""coordinates"": [-123.11675571337011, 49.21773998894141], ""type"": ""Point""}";Marpole;49.21773998894141, -123.11675571337011
Distribution;SMALL;OPEN;4.6;E;87.5;N;"{""coordinates"": [-123.11707104112688, 49.21781648046983], ""type"": ""Point""}";Marpole;49.21781648046983, -123.11707104112688
Distribution;SMALL;OPEN;0.0;W;5.2;S;"{""coordinates"": [-123.11716586112682, 49.2169862010589], ""type"": ""Point""}";Marpole;49.2169862010589, -123.11716586112682
Distribution;SMALL;OPEN;18.6;E;0.3;N;"{""coordinates"": [-123.11691562674473, 49.21685154340285], ""type"": ""Point""}";Marpole;49.21685154340285, -123.11691562674473
Distribution;SMALL;OPEN;21.9;E;6.7;S;"{""coordinates"": [-123.11683969167466, 49.21696846891667], ""type"": ""Point""}";Marpole;49.21696846891667, -123.11683969167466
Distribution;SMALL;OPEN;0.0;E;7.0;S;"{""coordinates"": [-123.10195016619637, 49.21268961653023], ""type"": ""Point""}";Sunset;49.21268961653023, -123.10195016619637
Distribution;SMALL;OPEN;1.5;E;6.4;S;"{""coordinates"": [-123.10196545452798, 49.21179142371045], ""type"": ""Point""}";Sunset;49.21179142371045, -123.10196545452798
Distribution;SMALL;OPEN;3.0;W;6.4;S;"{""coordinates"": [-123.10235743515442, 49.21244772393542], ""type"": ""Point""}";Sunset;49.21244772393542, -123.10235743515442
Distribution;SMALL;OPEN;7.0;E;48.8;S;"{""coordinates"": [-123.10233426279218, 49.210567459553964], ""type"": ""Point""}";Sunset;49.210567459553964, -123.10233426279218
Distribution;SMALL;OPEN;0.0;W;5.2;N;"{""coordinates"": [-123.11727007342967, 49.21407927002746], ""type"": ""Point""}";Marpole;49.21407927002746, -123.11727007342967
Distribution;SMALL;OPEN;15.5;E;0.0;S;"{""coordinates"": [-123.11699485993564, 49.215828241036576], ""type"": ""Point""}";Marpole;49.215828241036576, -123.11699485993564
Distribution;SMALL;OPEN;;;;;"{""coordinates"": [-123.11513648320677, 49.21089136404331], ""type"": ""Point""}";Marpole;49.21089136404331, -123.11513648320677
Distribution;SMALL;OPEN;0.0;W;5.9;S;"{""coordinates"": [-123.106681485165, 49.21242554185997], ""type"": ""Point""}";Marpole;49.21242554185997, -123.106681485165
Distribution;SMALL;OPEN;6.7;W;0.0;S;"{""coordinates"": [-123.10644112857611, 49.21325436431439], ""type"": ""Point""}";Sunset;49.21325436431439, -123.10644112857611
Distribution;SMALL;OPEN;6.1;W;0.0;N;"{""coordinates"": [-123.1064209344881, 49.213435188142455], ""type"": ""Point""}";Sunset;49.213435188142455, -123.1064209344881
Distribution;SMALL;OPEN;0.0;E;7.7;S;"{""coordinates"": [-123.10634183172874, 49.21336470198191], ""type"": ""Point""}";Sunset;49.21336470198191, -123.10634183172874
Distribution;SMALL;OPEN;4.9;W;8.5;N;"{""coordinates"": [-123.109937040286, 49.21213553959455], ""type"": ""Point""}";Marpole;49.21213553959455, -123.109937040286
Distribution;SMALL;OPEN;0.3;E;5.2;S;"{""coordinates"": [-123.1068343931979, 49.209471815579825], ""type"": ""Point""}";Marpole;49.209471815579825, -123.1068343931979
Distribution;SMALL;OPEN;7.6;W;0.0;N;"{""coordinates"": [-123.10666425128025, 49.20951434963541], ""type"": ""Point""}";Sunset;49.20951434963541, -123.10666425128025
Distribution;SMALL;OPEN;0.0;E;3.7;S;"{""coordinates"": [-123.10999089367621, 49.2095560892914], ""type"": ""Point""}";Marpole;49.2095560892914, -123.10999089367621
Distribution;SMALL;OPEN;5.8;W;0.9;S;"{""coordinates"": [-123.1127071140562, 49.212451258099], ""type"": ""Point""}";Marpole;49.212451258099, -123.1127071140562
Distribution;SMALL;OPEN;17.7;E;0.0;S;"{""coordinates"": [-123.11706249594593, 49.21312238228784], ""type"": ""Point""}";Marpole;49.21312238228784, -123.11706249594593
Distribution;SMALL;OPEN;19.8;W;0.9;S;"{""coordinates"": [-123.11694987860187, 49.213111252257406], ""type"": ""Point""}";Marpole;49.213111252257406, -123.11694987860187
Distribution;SMALL;OPEN;18.0;E;0.0;N;"{""coordinates"": [-123.117088189852, 49.21239733619193], ""type"": ""Point""}";Marpole;49.21239733619193, -123.117088189852
Distribution;SMALL;OPEN;21.9;E;6.1;N;"{""coordinates"": [-123.11703708800322, 49.21227055443867], ""type"": ""Point""}";Marpole;49.21227055443867, -123.11703708800322
Distribution;SMALL;OPEN;0.0;E;9.8;N;"{""coordinates"": [-123.1167876623957, 49.210213251614384], ""type"": ""Point""}";Marpole;49.210213251614384, -123.1167876623957
Distribution;SMALL;OPEN;0.0;W;9.8;N;"{""coordinates"": [-123.1173082684792, 49.210003907400676], ""type"": ""Point""}";Marpole;49.210003907400676, -123.1173082684792
Distribution;SMALL;OPEN;23.5;E;10.7;S;"{""coordinates"": [-123.11709612171758, 49.210209683030655], ""type"": ""Point""}";Marpole;49.210209683030655, -123.11709612171758
Distribution;SMALL;OPEN;6.4;E;12.2;N;"{""coordinates"": [-123.11505042733332, 49.210934411289514], ""type"": ""Point""}";Marpole;49.210934411289514, -123.11505042733332
Distribution;SMALL;OPEN;101.5;E;0.9;N;"{""coordinates"": [-123.10872620298359, 49.20682651365965], ""type"": ""Point""}";Marpole;49.20682651365965, -123.10872620298359
Distribution;SMALL;OPEN;7.0;W;0.0;S;"{""coordinates"": [-123.10679534353169, 49.206818834007244], ""type"": ""Point""}";Sunset;49.206818834007244, -123.10679534353169
Distribution;SMALL;OPEN;7.3;W;21.0;N;"{""coordinates"": [-123.11023918219024, 49.2065372121382], ""type"": ""Point""}";Marpole;49.2065372121382, -123.11023918219024
Distribution;SMALL;OPEN;7.3;W;2.1;S;"{""coordinates"": [-123.11024359126716, 49.2063343909999], ""type"": ""Point""}";Marpole;49.2063343909999, -123.11024359126716
Distribution;SMALL;OPEN;0.0;W;7.3;S;"{""coordinates"": [-123.11873630102079, 49.2114718017972], ""type"": ""Point""}";Marpole;49.2114718017972, -123.11873630102079
Distribution;SMALL;OPEN;5.8;E;0.0;N;"{""coordinates"": [-123.11468957085752, 49.21326514316037], ""type"": ""Point""}";Marpole;49.21326514316037, -123.11468957085752
Distribution;SMALL;OPEN;5.8;E;0.0;S;"{""coordinates"": [-123.11473718905006, 49.212179562749384], ""type"": ""Point""}";Marpole;49.212179562749384, -123.11473718905006
Distribution;SMALL;OPEN;4.6;E;0.0;S;"{""coordinates"": [-123.11913879342893, 49.20725763303641], ""type"": ""Point""}";Marpole;49.20725763303641, -123.11913879342893
Distribution;SMALL;OPEN;5.8;E;154.8;S;"{""coordinates"": [-123.11729114064326, 49.20857907062639], ""type"": ""Point""}";Marpole;49.20857907062639, -123.11729114064326
Distribution;SMALL;OPEN;6.7;W;3.0;N;"{""coordinates"": [-123.11523748605926, 49.20642161948539], ""type"": ""Point""}";Marpole;49.20642161948539, -123.11523748605926
Distribution;SMALL;OPEN;5.2;W;1.8;S;"{""coordinates"": [-123.10678188012317, 49.20662334271264], ""type"": ""Point""}";Sunset;49.20662334271264, -123.10678188012317
Distribution;SMALL;OPEN;0.0;W;1.2;N;"{""coordinates"": [-123.16465967277682, 49.26821424931493], ""type"": ""Point""}";Kitsilano;49.26821424931493, -123.16465967277682
Distribution;SMALL;OPEN;0.0;E;1.2;N;"{""coordinates"": [-123.16622882051878, 49.26823806158413], ""type"": ""Point""}";Kitsilano;49.26823806158413, -123.16622882051878
Distribution;SMALL;OPEN;5.8;E;0.6;S;"{""coordinates"": [-123.16458126313621, 49.26819682038525], ""type"": ""Point""}";Kitsilano;49.26819682038525, -123.16458126313621
Distribution;SMALL;OPEN;6.4;E;7.6;N;"{""coordinates"": [-123.16441198944564, 49.272707865552285], ""type"": ""Point""}";Kitsilano;49.272707865552285, -123.16441198944564
Distribution;SMALL;OPEN;0.0;E;5.8;S;"{""coordinates"": [-123.16608642592725, 49.27231230884632], ""type"": ""Point""}";Kitsilano;49.27231230884632, -123.16608642592725
Distribution;SMALL;OPEN;0.0;W;4.9;N;"{""coordinates"": [-123.16468919276855, 49.26737402833184], ""type"": ""Point""}";Kitsilano;49.26737402833184, -123.16468919276855
Distribution;SMALL;OPEN;6.7;E;0.3;S;"{""coordinates"": [-123.16462991643083, 49.26649254683672], ""type"": ""Point""}";Kitsilano;49.26649254683672, -123.16462991643083
Distribution;SMALL;OPEN;0.3;W;4.6;S;"{""coordinates"": [-123.16457112994324, 49.2630960582946], ""type"": ""Point""}";Kitsilano;49.2630960582946, -123.16457112994324
Distribution;SMALL;OPEN;0.0;E;7.0;N;"{""coordinates"": [-123.1642865234463, 49.27093322881464], ""type"": ""Point""}";Kitsilano;49.27093322881464, -123.1642865234463
Distribution;SMALL;OPEN;6.4;E;0.0;S;"{""coordinates"": [-123.1644761143122, 49.27089921810466], ""type"": ""Point""}";Kitsilano;49.27089921810466, -123.1644761143122
Distribution;SMALL;OPEN;0.0;E;6.7;N;"{""coordinates"": [-123.16618186267783, 49.2691993023688], ""type"": ""Point""}";Kitsilano;49.2691993023688, -123.16618186267783
Distribution;SMALL;OPEN;0.0;W;4.9;N;"{""coordinates"": [-123.16462636146291, 49.26915882889111], ""type"": ""Point""}";Kitsilano;49.26915882889111, -123.16462636146291
Distribution;SMALL;OPEN;6.7;E;0.0;N;"{""coordinates"": [-123.16452991389032, 49.26929390326959], ""type"": ""Point""}";Kitsilano;49.26929390326959, -123.16452991389032
Distribution;SMALL;OPEN;6.1;E;0.0;N;"{""coordinates"": [-123.16516856165234, 49.255584218524014], ""type"": ""Point""}";Arbutus Ridge;49.255584218524014, -123.16516856165234
Distribution;SMALL;OPEN;4.0;E;15.5;N;"{""coordinates"": [-123.16512370923708, 49.25757896371717], ""type"": ""Point""}";Kitsilano;49.25757896371717, -123.16512370923708
Distribution;SMALL;OPEN;6.4;W;17.4;N;"{""coordinates"": [-123.16526462959028, 49.25759134654054], ""type"": ""Point""}";Kitsilano;49.25759134654054, -123.16526462959028
Distribution;SMALL;CLOSED;23.5;W;17.1;S;"{""coordinates"": [-123.16536103116597, 49.25765147657135], ""type"": ""Point""}";Kitsilano;49.25765147657135, -123.16536103116597
Distribution;SMALL;OPEN;7.0;E;0.0;S;"{""coordinates"": [-123.1647816461162, 49.26213596926686], ""type"": ""Point""}";Kitsilano;49.26213596926686, -123.1647816461162
Distribution;SMALL;OPEN;6.1;E;0.9;S;"{""coordinates"": [-123.16483169486645, 49.26107311354215], ""type"": ""Point""}";Kitsilano;49.26107311354215, -123.16483169486645
Distribution;SMALL;OPEN;0.0;W;5.5;S;"{""coordinates"": [-123.16493821464567, 49.26045994671474], ""type"": ""Point""}";Kitsilano;49.26045994671474, -123.16493821464567
Distribution;SMALL;OPEN;0.0;E;7.6;S;"{""coordinates"": [-123.16470072110977, 49.259348521913466], ""type"": ""Point""}";Kitsilano;49.259348521913466, -123.16470072110977
Distribution;SMALL;OPEN;0.0;W;5.5;S;"{""coordinates"": [-123.16500224628788, 49.258650017923514], ""type"": ""Point""}";Kitsilano;49.258650017923514, -123.16500224628788
